mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

mal_empeora;nan
mal_igual;nan
mal_mejora;nan

