Delegador;0.420009221682
Deleg. reasig.;0.466500783238
Subcon. simple;0.508718938514
Subcon. multiple;0.589290885787
Subcon. coord.;0.643961874349
Grupo2;0.663730161141
Grupo Int2;0.663233831543
